1000
1000
1000
952
952
1021
872
445
483
483
712
669
747
747
877
1201
1285
1337
1567
1770
1827
1790
1804
1879
1879
2023
1890
1672
2037
1897
1778
1827
1965
1965
2075
2291
2063
2198
2323
2530
2225
2225
2384
2445
2459
2387
2478
2455
2570
2523
2415
2415
2605
2484
2258
2258
2264
2264
2434
2566
2805
2805
2741
2741
3118
2947
2938
2805
2805
2805
2824
2749
2804
2804
2804
2791
2791
2791
2791
2764
2851
2851
2851
2851
2851
3086
3211
3097
3005
3302
3192
3192
3192
3338
3338
3215
3285
3340
3272
3203
3156
3322
3616
3564
3835
3624
3725
3819
3596
3614
3614
3614
3614
3638
3744
3747
3815
3815
3815
3815
3815
3512
3665
3665
3409
3559
3662
3479
3479
3479
3479
3345
3311
3189
3437
3444
3444
3444
3603
3603
3508
3321
3198
3062
3092
3073
3047
3047
2852
2690
2735
2622
2720
2720
2680
2813
2892
2879
2708
2817
2602
2602
2020
2020
2020
1777
1864
1864
1713
1514
1371
1621
1587
1391
1356
1525
1273
1461
1721
1538
1424
1424
1417
2002
1892
2121
2239
2239
2274
2274
2274
2630
2302
2346
2405
2823
3127
3454
4010
4039
4254
3683
4096
4656
4274
4274
3837
3788
4467
4183
3931
4326
4218
4218
3906
3388
3156
3732
3732
4082
4082
4605
4559
4461
4368
4520
4520
4544
4321
4310
4737
5229
5348
5524
5936
6272
6119
6119
6119
6026
6183
6150
6743
6645
7295
7705
8273
8395
9485
10629
10180
9583
9753
10047
9262
8892
8937
8973
9442
8963
9155
9320
9500
9500
9080
9816
10167
10383
9714
10273
10020
10473
10391
10175
10359
9958
9966
10052
9825
10269
10269
10117
10390
10200
10405
10405
9888
9628
9628
9628
9426
9052
9065
9065
8880
9032
9043
8853
8853
8853
8628
8706
8706
8886
8930
8930
8884
8995
9082
9082
9118
9198
9144
9557
9568
9845
9654
9370
9390
9539
9629
9629
9629
9707
9675
9762
9762
9816
9450
9610
9610
9680
9360
9734
9986
9986
9986
10516
10578
10949
10800
10776
10776
10648
10813
11251
11251
11460
11460
11521
11262
11129
11108
11068
10786
10991
11014
11140
11140
11206
11156
11079
11194
11161
11311
11118
11207
10937
10830
10953
10953
11089
11089
11089
11089
11292
11311
11491
11213
10885
11008
10872
10705
10765
11117
10980
10980
10943
10943
10943
11063
10856
11316
12639
11966
12594
13279
12980
12801
12461
12819
12431
13209
13173
13689
13731
13844
13834
13303
13279
13279
13203
13458
12930
12853
13028
13058
12772
12827
12635
12606
12606
12638
12619
12619
12899
12901
12924
12924
12916
12922
12636
12841
13154
13154
13104
13457
13767
14097
13858
13858
13858
13867
13861
13509
13509
13457
13457
13457
13491
13327
13028
13023
13023
13091
12932
13011
12773
12768
13065
13045
12873
12871
13075
13141
13237
13202
13482
13605
13463
13231
13232
13323
13333
13136
13479
13799
13794
13789
13914
13955
13941
13973
13722
13872
13872
13872
13872
